source,target,ligand_complex,receptor_complex,lr_means,cellphone_pvals,expr_prod,scaled_weight,lr_logfc,spec_weight,lrscore,specificity_rank,magnitude_rank,clean_label,module_ligand,kME_ligand,module_receptor,kME_receptor,age_module_ligand,age_module_receptor,age_relevant
Myocytes,Fibroblasts,Tgfb1,Sdc2,0.80530417,0.0,0.32206222,0.2788103004954492,0.6360679429246703,0.037686545,0.7518999,0.2221545638191896,0.697371749830092, ,darkred,0.84402401701177,brown,0.848057536799011,False,True,True
Myocytes,EndocardialCells,Bmp10,Bmpr1a,0.54349756,0.0,0.25350818,1.0445160382908598,0.9558511411623166,0.25895983,0.72890943,0.006029765095978688,0.6974330335319905, ,green,0.130693784386139,brown,0.63259098022929,False,True,True
Leukocytes,EndocardialCells,Cxcl12,Itgb1,0.74625635,1.0,0.2536177,-0.3589043416635463,-0.6926980941853895,0.009209066,0.72895217,1.0,0.6976843573133072, ,brown,0.630654513966125,pink,0.572507776572743,True,False,True
SmoothMuscleCells,Leukocytes,Tgfb1,Acvrl1,0.4190756,1.0,0.17066318,-0.2753968553686152,-0.375355128372669,0.018425457,0.6880985,1.0,0.698187185993216, ,brown,0.732384831866489,turquoise,0.449593723252603,True,False,True
EndocardialCells,Leukocytes,Bgn,Tlr1,0.79898775,0.0,0.32199803,0.6893989125161236,0.6623715939899038,0.26293743,0.7518813,0.028541536280802495,0.6982290681303193, ,lightcyan,0.368806923816196,lightgreen,0.354888793919323,True,False,True
EndothelialCells,EndothelialCells,S100a8,Cd36,1.0389982,0.0,0.25645843,0.6401565545608539,1.0423193424561634,0.09925985,0.73005116,0.028541536280802495,0.6983440850381648, ,,,brown,0.868570071306074,False,True,True
EndothelialCells,SmoothMuscleCells,Calr,Scarf1,0.7013043,1.0,0.32200322,-0.16964570337610962,-0.21713416648047984,0.022204991,0.7518828,1.0,0.6985149911853819, ,yellow,0.359407124794825,,,True,False,True
Myocytes,EndothelialCells,Efnb1,Ephb4,0.6933928,0.0,0.25427547,0.1460162820694027,0.33510966117509466,0.035391062,0.72920793,0.2784583365026298,0.6991931617034703, ,grey60,0.582635982194929,brown,0.754425953629236,False,True,True
Myocytes,EndocardialCells,Alb,B2m_Fcgrt,0.36893404,1.0,0.037140884,-0.12043066005210178,-0.220778486548736,0.039747998,0.507189,1.0,0.6994577271616249, ,midnightblue,0.250381300445819,,,True,False,True
Fibroblasts,Fibroblasts,Nampt,Itga5_Itgb1,0.41878217,0.0,0.1737434,0.03510864462240218,0.031564946651295334,0.030738773,0.6900148,0.42309829123698667,0.6996967149764082, ,yellow,0.202506159545502,,,True,False,True
EndocardialCells,Leukocytes,Lamc1,Itga9_Itgb1,0.5093665,0.954,0.25429827,-0.01618966735015652,0.003391203276157273,0.037853878,0.7292168,1.0,0.6996967149764082, ,brown,0.697901590493492,,,True,False,True
Myocytes,SmoothMuscleCells,Adm,Ramp1,0.51339626,0.0,0.25445488,0.680704990856735,0.5951113649602222,0.12770319,0.7292776,0.028541536280802495,0.6999485822512448, ,brown,0.433939583997392,,,True,False,True
EndocardialCells,Fibroblasts,Arf6,Pld1,0.41875482,0.995,0.1698035,-0.03901681034258568,0.05496268875660826,0.03893253,0.6875563,1.0,0.7002003066054705, ,,,yellow,0.10346837273682,False,True,True
EndothelialCells,Leukocytes,Cd38,Pecam1,0.5009676,1.0,0.12677065,-0.06495100290787809,-0.11732444980227219,0.013201511,0.65533835,1.0,0.7004522947092606, ,,,lightcyan,0.23876749076216,False,True,True
Leukocytes,Leukocytes,Col1a2,Cd93,0.28120264,1.0,0.037202008,-0.5374850738388744,-0.8542970822923601,0.0034409338,0.5073945,1.0,0.7005709538472478, ,,,brown,0.634483899866545,False,True,True
Fibroblasts,SmoothMuscleCells,Tgfb1,Cav1,0.7816595,0.004,0.32146966,0.011405655734110065,-0.2649921035105511,0.018679826,0.7517281,1.0,0.7008031171834724, ,brown,0.757880766459934,midnightblue,0.401042124167732,True,True,True
SmoothMuscleCells,Myocytes,Vtn,Itga5,0.59307253,0.0,0.25467026,1.2137513825455792,0.7947495295009166,0.11610783,0.7293611,0.028541536280802495,0.7014606480945018, ,brown,0.715989746853182,magenta,0.871006489400557,True,False,True
Fibroblasts,SmoothMuscleCells,Adm,Ramp2,0.41850197,1.0,0.17413762,-0.37970463293982093,-0.2290514811775748,0.025149982,0.6902572,1.0,0.7017129384706686, ,,,brown,0.775045808065257,False,True,True
EndocardialCells,EndocardialCells,Lamc1,Itga6_Itgb1,0.50970256,1.0,0.25468883,-0.07773765295095769,-0.22818979452696853,0.039288573,0.72936827,1.0,0.7017129384706686, ,brown,0.697901590493492,,,True,False,True
SmoothMuscleCells,SmoothMuscleCells,Lpl,Lrp1,0.69993496,1.0,0.47932145,-0.2695007055921602,-0.4336113626256234,0.026496302,0.78710866,1.0,0.7022343984444193, ,,,brown,0.561942294262648,False,True,True
EndocardialCells,Myocytes,Tgfb1,Itgb5,0.51353,1.0,0.25500602,-0.112446323849268,-0.23537675017366688,0.02391071,0.7294912,1.0,0.7024699687489968, ,royalblue,0.813694457415225,tan,0.521580300356519,False,True,True
Fibroblasts,Leukocytes,Tfpi,Lrp1,0.69983125,0.0,0.46586412,0.1141644630592733,0.058030208519198045,0.040341824,0.784713,0.2699129392190075,0.7025208335225912, ,brown,0.474048497087387,turquoise,0.663780405167675,True,False,True
Fibroblasts,Myocytes,Igf1,Igf1r,0.73478115,0.0,0.32110772,0.2866691203465977,0.5229103621209646,0.059384342,0.75162303,0.04155420252072503,0.7025208335225912, ,brown,0.689047425976755,magenta,0.745399090327849,True,False,True
SmoothMuscleCells,SmoothMuscleCells,Tnxb,Itga8_Itgb1,0.4183069,0.0,0.13461614,0.4653654526702702,0.4067956501762819,0.09362502,0.6620879,0.028541536280802495,0.7027225010637517, ,brown,0.639495460766757,,,True,False,True
Myocytes,SmoothMuscleCells,Bgn,Ly96,0.1946981,1.0,0.037227016,-0.5471002355000779,-0.8034046388393218,0.0043709483,0.5074785,1.0,0.7027963858517474, ,darkorange,0.218523360661584,darkgrey,0.358569329556742,True,False,True
Leukocytes,Leukocytes,Cp,Slc40a1,0.41818005,0.048,0.17312998,0.19704460876521737,0.28427861513298547,0.046768464,0.6896364,0.638573089477284,0.703227543303879, ,brown,0.626112500864183,turquoise,0.417227626956636,True,False,True
SmoothMuscleCells,Fibroblasts,Col4a5,Itga1_Itgb1,0.21230894,1.0,0.037248306,-0.13592654773137286,-0.43027071746615275,0.0134102935,0.5075499,1.0,0.7033525334353194, ,brown,0.452711648416098,,,True,False,True
SmoothMuscleCells,Myocytes,Efemp2,Aqp1,0.47363687,0.963,0.12640898,-0.05734496156314167,-0.25083279272999437,0.02072575,0.6550156,1.0,0.7034802571364529, ,blue,0.623558405434503,tan,0.720394893145201,False,True,True
Fibroblasts,SmoothMuscleCells,Rspo1,Lrp6,0.41811544,0.0,0.1691223,0.17226465807291627,0.5833559884085373,0.088904686,0.6871244,0.09738393945668367,0.7037328274665081, ,brown,0.469088038370504,,,True,False,True
Fibroblasts,EndothelialCells,Hspg2,Dag1,0.6389222,1.0,0.25524142,-0.07127103644802245,-0.15641153001841118,0.023657624,0.7295822,1.0,0.7042385577465085, ,brown,0.485029372814491,,,True,False,True
Leukocytes,EndothelialCells,Efemp2,Plscr4,0.4875358,1.0,0.126345,-0.09671824649949765,-0.029845042135914546,0.019780807,0.6549584,1.0,0.7042385577465085, ,turquoise,0.643633869750434,brown,0.56129961252074,False,True,True
Myocytes,Myocytes,App,Tspan12,0.41783717,1.0,0.1737048,-0.9110498839414837,-0.8467869113209968,0.008354153,0.689991,1.0,0.7044915137205773, ,greenyellow,0.498943422270878,tan,0.589192837879818,False,True,True
Fibroblasts,Myocytes,Adam9,Itgb5,0.5140819,1.0,0.25546983,-0.07665366645874243,-0.08916335674502462,0.027920488,0.72967035,1.0,0.704997403089505, ,,,tan,0.521580300356519,False,True,True
Myocytes,Leukocytes,Lama2,Dag1,0.20511699,1.0,0.037308577,-0.2830223102934657,-0.5419569240394293,0.009428744,0.50775194,1.0,0.7055761700770716, ,midnightblue,0.3482443250449,,,True,False,True
EndocardialCells,Fibroblasts,Nppa,Npr2,0.69911987,0.0,0.36395714,0.13698584662265229,0.09091603073285415,0.03595711,0.76313,0.2632501781454896,0.7056733288360185, ,brown,0.695639542145225,turquoise,0.740003151686405,True,False,True
EndocardialCells,SmoothMuscleCells,Vegfb,Nrp1,0.69886243,0.999,0.4512939,-0.07953657026148156,-0.030968733776513824,0.023473827,0.78201675,1.0,0.7059600847680431, ,,,lightcyan,0.26029605688583,False,True,True
Leukocytes,SmoothMuscleCells,Adam9,Itgb5,0.6986749,0.0,0.47698504,0.16849647155920683,0.2300565143386284,0.052130055,0.78669894,0.10130061478870567,0.7062469927590114, ,turquoise,0.654723391112969,brown,0.48064539237368,False,True,True
Myocytes,EndocardialCells,Fgf1,Fgfrl1,0.5890091,0.0,0.2557322,1.1772466687594942,1.054880742811068,0.17201473,0.7297716,0.004475340306603286,0.7062634927287506, ,orange,0.689259866805731,,,True,False,True
EndocardialCells,Myocytes,Lamb2,Itga7_Itgb1,0.69853365,1.0,0.48227465,-0.4048255725641261,-0.3691759961084087,0.016059808,0.78762287,1.0,0.7065338212302792, ,brown,0.473770160271624,,,True,False,True
EndothelialCells,Leukocytes,Lgals1,Ptprc,0.6982018,0.0,0.35208818,0.5688721308666527,0.24229144252211654,0.056477457,0.76012033,0.08016593979722668,0.707107702713347, ,,,midnightblue,0.581184418882173,False,True,True
SmoothMuscleCells,Fibroblasts,Col5a2,Itga1_Itgb1,0.21263704,1.0,0.037329566,-0.268717954609326,-0.6614322927438573,0.009305169,0.5078223,1.0,0.7072429413016839, ,lightcyan,0.406604134533021,,,True,False,True
SmoothMuscleCells,EndocardialCells,Col5a3,Sdc3,0.41743344,0.118,0.15091437,0.03748228052163235,0.02355172595442162,0.05747897,0.6747516,0.7041501604428568,0.7077846362153084, ,brown,0.643060769596358,,,True,False,True
Myocytes,EndocardialCells,Ecm1,Itgb4,0.19466175,1.0,0.037341204,-0.09317887241538353,-0.28472063334690356,0.026160939,0.5078612,1.0,0.7077983709575054, ,tan,0.469457877854572,green,0.614893104200666,True,False,True
EndothelialCells,Fibroblasts,Angptl4,Sdc2,0.8043823,0.0,0.3195241,0.5260735197188056,0.9983236499677928,0.14008717,0.75116116,0.028541536280802495,0.7079687386598549, ,turquoise,0.58811011899927,brown,0.848057536799011,False,True,True
Myocytes,Leukocytes,Col4a2,Cd93,0.4173187,1.0,0.16946092,-0.48089252791893167,-0.7747681311321133,0.0092325555,0.6873394,1.0,0.7080384405732367, ,,,brown,0.634483899866545,False,True,True
EndocardialCells,Leukocytes,Efnb2,Pecam1,0.4982845,1.0,0.12597348,-0.015675094816963775,-0.27989629478274997,0.01409066,0.6546256,1.0,0.7080384405732367, ,lightcyan,0.297527702145485,lightcyan,0.23876749076216,True,True,True
EndocardialCells,SmoothMuscleCells,Arf1,Pld2,0.7721884,0.998,0.25613502,-0.09339906766850116,-0.14103259185211936,0.023762017,0.7299268,1.0,0.7082921006787896, ,black,0.837316989977312,darkorange,0.552633030366007,False,True,True
SmoothMuscleCells,SmoothMuscleCells,Agrn,Lrp1,0.5131818,0.276,0.25632346,0.03902234813106234,-0.01972323966744599,0.04649739,0.72999924,0.7964608901282823,0.7093079622847279, ,lightcyan,0.506165819314469,brown,0.561942294262648,True,True,True
Myocytes,Myocytes,Lama5,Dag1,0.41703787,0.0,0.14889133,0.2628624105153432,0.2461572052240727,0.047545597,0.67326885,0.0982606085548801,0.7093079622847279, ,tan,0.625776798528456,,,True,False,True
Fibroblasts,SmoothMuscleCells,Tgfb1,Lpp,0.7771709,0.0,0.31928295,0.32328415628796764,0.17393150664217433,0.029021969,0.75109065,0.49793930025420585,0.7094045605853269, ,brown,0.757880766459934,,,True,False,True
Myocytes,EndocardialCells,Col4a2,Cd44,0.22793858,1.0,0.037347052,-0.4470993676880985,-0.6465673151335114,0.0061407345,0.50788075,1.0,0.709464065674465, ,,,yellow,0.212459882063522,False,True,True
EndothelialCells,Fibroblasts,Adam10,Notch2,0.69718325,0.0,0.4860555,0.30630990497248806,0.5410087839328606,0.062199365,0.7882752,0.0346172839836823,0.7099791654045141, ,yellow,0.336816268854491,,,True,False,True
EndothelialCells,EndocardialCells,Angpt2,Itga5_Itgb1,0.4169543,0.0,0.1594529,0.13798821994607463,0.27842085128499133,0.052561153,0.6807614,0.14103556704056136,0.7100704442769785, ,brown,0.680260821306767,,,True,False,True
Fibroblasts,Fibroblasts,Fgf7,Nrp1,0.5935728,1.0,0.25659296,-0.05342938076755352,0.06933117395960642,0.07856804,0.73010284,1.0,0.7108336779111456, ,turquoise,0.802910738540727,yellow,0.250435830471026,False,True,True
EndocardialCells,SmoothMuscleCells,Lamc1,Itga9_Itgb1,0.4165287,1.0,0.14638884,-0.15584669034424564,-0.23920055481102365,0.021790888,0.67140174,1.0,0.7110880051482297, ,brown,0.697901590493492,,,True,False,True
SmoothMuscleCells,Leukocytes,Tfpi,Sdc4,0.5105252,0.02,0.25669396,0.09179834018452412,0.10030117216121343,0.030993603,0.73014164,0.5870688669830089,0.7110880051482297, ,brown,0.39820117315939,,,True,False,True
SmoothMuscleCells,Myocytes,Vtn,Itga3,0.52173,0.0,0.12559387,1.4437023616231903,1.0969671458254937,0.22533745,0.65428436,0.0017204888625992185,0.7113425985489142, ,brown,0.715989746853182,grey60,0.695717252163136,True,False,True
SmoothMuscleCells,SmoothMuscleCells,App,Tspan15,0.6965269,1.0,0.42762336,-0.201134679033816,-0.07920444343135075,0.047602925,0.7773899,1.0,0.711416250596079, ,,,lightcyan,0.545464577373123,False,True,True
Fibroblasts,Myocytes,Col1a1,Cd93,0.67018235,0.006,0.12556432,0.1838216408531263,0.20009956953793218,0.017607227,0.6542577,1.0,0.7115972527110095, ,,,tan,0.291337625930732,False,True,True
EndocardialCells,SmoothMuscleCells,Sema6d,Kdr_Plxna1,0.5447375,0.185,0.25696176,0.06533531860480704,-0.048790922370053336,0.031998705,0.73024434,0.7504548141051289,0.712106537693812, ,brown,0.626638970075587,,,True,False,True
SmoothMuscleCells,EndocardialCells,Pf4,Fgfr2,0.19662142,0.627,0.03739164,0.20534091511955085,-0.051155327544485485,0.037255332,0.5080299,0.944096176251711,0.7122384672891056, ,brown,0.697832116664017,pink,0.256779232462863,True,False,True
EndocardialCells,Myocytes,Nampt,Insr,0.551576,0.0,0.25711307,0.42157268412015797,0.3955978600580192,0.046221673,0.7303022,0.10861533673330823,0.7126162713657447, ,,,midnightblue,0.494037113570807,False,True,True
EndothelialCells,EndothelialCells,Lamc1,Itga6_Itgb1,0.69623387,0.0,0.43929827,0.1855004696342758,0.46661791257659235,0.06776662,0.77971184,0.08512205986685989,0.7128543520613365, ,brown,0.425314090034099,,,True,False,True
SmoothMuscleCells,EndocardialCells,Tnxb,Itga9_Itgb1,0.41594446,0.44,0.13358895,0.028845653601708154,0.007019803754655496,0.038980372,0.6612305,0.8682651714864839,0.7131260423774335, ,brown,0.639495460766757,,,True,False,True
EndocardialCells,EndothelialCells,Pdgfb,S1pr1,0.89301527,0.0,0.31780127,0.36105080661280753,0.41368223544621296,0.03471103,0.7506556,0.2933160261535488,0.7140053175726506, ,,,brown,0.500963498873593,False,True,True
SmoothMuscleCells,Myocytes,App,Notch2,0.5350847,1.0,0.12528305,-0.5424975874171243,-0.5461429800725837,0.008620031,0.65400404,1.0,0.714401842531575, ,,,midnightblue,0.62811133093121,False,True,True
SmoothMuscleCells,Myocytes,Col4a5,Itga9_Itgb1,0.21276529,0.999,0.037522823,-0.09501312313052454,-0.18852543623537987,0.014336383,0.5084675,1.0,0.7150106276775323, ,brown,0.452711648416098,,,True,False,True
SmoothMuscleCells,EndothelialCells,Nampt,Itga5_Itgb1,0.41551393,0.09,0.17207126,0.0323848918379972,0.055995701007331866,0.030442938,0.68897957,0.6884423340139553,0.7159346450321443, ,lightcyan,0.281201497523699,,,True,False,True
Myocytes,Fibroblasts,Farp2,Plxna1,0.19439301,0.0,0.03752679,0.23788474715736818,0.25272080023388976,0.08272288,0.5084807,0.07411559657339035,0.7161188309481249, ,magenta,0.775714720138161,brown,0.526379557724291,False,True,True
EndothelialCells,EndocardialCells,Vcam1,Itga9_Itgb1,0.41549647,0.357,0.13303839,0.02299734061809644,-0.04070770458005202,0.02427768,0.6607678,0.8359487540193072,0.7161903938936015, ,lightcyan,0.38028558511622,,,True,False,True
Myocytes,Fibroblasts,Pdgfc,Pdgfra,0.7684526,0.0,0.2579315,0.6631112455674821,1.2064210304834295,0.21631554,0.73061514,0.013367456945826608,0.7164459971649305, ,,,brown,0.735702460496526,False,True,True
SmoothMuscleCells,Myocytes,Tgfb3,Tgfbr3,0.5319344,0.0,0.25797844,0.12451399065421458,0.16488921673265128,0.049689732,0.7306331,0.16158433768955227,0.7167018677827321, ,brown,0.511531512491637,brown,0.487576749012742,True,True,True
Fibroblasts,SmoothMuscleCells,Tgfb2,Eng,0.6953572,0.79,0.46664497,0.015066787165229883,0.1743198471437618,0.05176402,0.78485435,1.0,0.7168855311256374, ,turquoise,0.558517439639642,lightcyan,0.40613301582679,False,True,True
Myocytes,SmoothMuscleCells,Angpt1,Itga5,0.8088565,0.0,0.317342,0.8624456922509087,0.91218138619141,0.07669873,0.75052017,0.028541536280802495,0.7171736910838211, ,blue,0.693979147525439,brown,0.546566959140606,False,True,True
Leukocytes,SmoothMuscleCells,Hspg2,Itgb1,0.8123132,1.0,0.25806242,-0.31119034056975126,-0.6107980943703243,0.007689241,0.730665,1.0,0.7177257527275729, ,brown,0.525122764314888,,,True,False,True
Fibroblasts,EndocardialCells,Tgfb1,Lpp,0.41511586,1.0,0.14289907,-0.1854659301245719,-0.38991459025426584,0.012989145,0.66873467,1.0,0.7177257527275729, ,brown,0.757880766459934,sienna3,0.536597374307697,True,False,True
SmoothMuscleCells,EndocardialCells,Lamb2,Cd44,0.63715005,0.0,0.12497649,0.19807891164216834,0.1695554910791388,0.0197028,0.6537268,0.841832463023501,0.71798192793679, ,,,yellow,0.212459882063522,False,True,True
Myocytes,EndocardialCells,Bmp3,Bmpr1a,0.54657054,0.0,0.25810632,1.070729970809732,0.8948662667303438,0.2519109,0.73068184,0.00988957490085129,0.7182379572624482, ,grey60,0.811738424903052,brown,0.63259098022929,False,True,True
SmoothMuscleCells,Fibroblasts,Tgfb1,Tgfbr1_Tgfbr2,0.41500396,0.687,0.16782409,-0.010712771726889544,0.028392124867178736,0.03260265,0.68629557,0.9772598611111939,0.7184942543294426, ,brown,0.732384831866489,,,True,False,True
Myocytes,Leukocytes,Alb,B2m_Fcgrt,0.69450545,0.0,0.07252188,0.35744799626499457,0.3308930560181348,0.07761258,0.5898494,0.042406370055677385,0.7186152589817227, ,midnightblue,0.250381300445819,,,True,False,True
EndocardialCells,EndocardialCells,Lamc1,Itga1,0.41491973,1.0,0.14451866,-0.20788158803935777,-0.42815757589720926,0.02027116,0.66998184,1.0,0.7192633043153507, ,brown,0.697901590493492,,,True,False,True
Myocytes,Fibroblasts,Col4a5,Cd44,0.20081048,0.995,0.037601717,-0.07640334049286548,-0.19494799775242924,0.0186453,0.50873,1.0,0.7194414024677553, ,brown,0.598294810383622,salmon,0.221972228338972,True,False,True
SmoothMuscleCells,Leukocytes,Mmrn2,Cd93,0.41487163,1.0,0.16708317,-0.31304986736083934,-0.6244135959654412,0.009884988,0.6858191,1.0,0.7197764471461063, ,brown,0.757581672238273,brown,0.634483899866545,True,True,True
SmoothMuscleCells,Myocytes,Lamb1,Cd44,0.19987956,1.0,0.037601884,-0.25861853731615553,-0.3912517275308409,0.010740375,0.5087306,1.0,0.7199948043647215, ,brown,0.764130236562423,magenta,0.718777026774563,True,False,True
Fibroblasts,SmoothMuscleCells,Plat,Lrp1,0.6938256,0.075,0.47202638,0.04363932896985542,0.0008252445100800365,0.05528508,0.78582084,0.674493923545552,0.7203463864428117, ,,,brown,0.561942294262648,False,True,True
Fibroblasts,EndocardialCells,Fn1,Cd44,0.22916168,0.936,0.03760897,-0.032671912401887215,-0.03441608159645221,0.015165716,0.50875413,1.0,0.7205481725633822, ,pink,0.318999323805734,yellow,0.212459882063522,False,True,True
SmoothMuscleCells,SmoothMuscleCells,Lama2,Itga1,0.53855026,0.0,0.25873148,0.1726115972506935,0.23204398398263382,0.0722532,0.7309198,0.09694781128416356,0.721316925036548, ,brown,0.472765180178635,,,True,False,True
EndocardialCells,EndothelialCells,Lamc1,Dag1,0.41448358,1.0,0.14401169,-0.20417506683465766,-0.31875001460556446,0.018280579,0.6695933,1.0,0.7215739540065157, ,brown,0.697901590493492,,,True,False,True
Fibroblasts,Fibroblasts,Nppa,Npr2,0.54712015,1.0,0.25882402,-0.011784329770921219,-0.15381379703706088,0.025570493,0.73095495,1.0,0.7218310440278219, ,brown,0.585297064759349,turquoise,0.740003151686405,True,False,True
Myocytes,EndocardialCells,Mmp2,Pecam1,0.87751913,0.0,0.1244877,0.17406142074429526,-0.08860944095812184,0.01581545,0.6532831,1.0,0.7220879875358142, ,,,brown,0.774210329710027,False,True,True
Fibroblasts,SmoothMuscleCells,Cxcl12,Sdc4,0.55352193,1.0,0.25896877,-0.19466741957832168,-0.42479039041752187,0.028776698,0.73100996,1.0,0.7223451996322575, ,,,tan,0.661881494233523,False,True,True
Myocytes,Myocytes,Adm,Ramp1,0.41431254,0.0,0.17164208,0.4404706864087727,0.3436071917209681,0.08614195,0.68871194,0.038818310611496015,0.7226024728017832, ,brown,0.433939583997392,,,True,False,True
EndocardialCells,Myocytes,Col18a1,Itgb5,0.41426027,0.91,0.17157608,0.044583094368488146,-0.014738365059517478,0.037475638,0.6886707,1.0,0.7228595993318929, ,pink,0.24452664031088,tan,0.521580300356519,False,True,True
EndocardialCells,Myocytes,Col18a1,Ptprs,0.41424584,0.0,0.17156431,0.3672705240277681,0.4054097437359481,0.08428434,0.68866336,0.028541536280802495,0.7231169946200253, ,pink,0.24452664031088,brown,0.264675304065931,False,True,True
SmoothMuscleCells,SmoothMuscleCells,Il15ra,Axl,0.6529204,0.0,0.25917035,0.28976297814325735,0.2717725345633889,0.056751907,0.7310864,0.06458642657155055,0.7233744510029838, ,lightcyan,0.376867433837853,royalblue,0.420939485033193,True,False,True
Fibroblasts,EndocardialCells,Col15a1,Itga1_Itgb1,0.75973994,0.0,0.31600997,0.3308044533374631,0.6655748338082893,0.082430266,0.7501262,0.028541536280802495,0.7235233843633642, ,brown,0.692037681267818,,,True,False,True
Fibroblasts,EndocardialCells,Tgfb1,Itgb1,0.7702764,1.0,0.31592414,-0.10440274210202104,-0.3337671585598621,0.015035598,0.75010073,1.0,0.723812362007254, ,brown,0.757880766459934,pink,0.572507776572743,True,False,True
SmoothMuscleCells,SmoothMuscleCells,Pdgfb,Itgav,0.4141518,0.374,0.17069128,0.02873862100081681,-0.06307576811328253,0.039843336,0.6881162,0.8396901188473569,0.7241469788270105, ,darkorange,0.329367356438579,blue,0.303344082519337,True,False,True
EndocardialCells,EndothelialCells,Lamc1,Itga1,0.6927585,0.0,0.46746275,0.16828617321202893,0.4691424963458548,0.06556947,0.7850022,0.10137563143996942,0.7243905400951106, ,brown,0.697901590493492,,,True,False,True
SmoothMuscleCells,Leukocytes,Hbegf,Cd82,0.4140455,0.0,0.17143364,0.5526173051534095,0.48919170440574283,0.08408845,0.68858165,0.028541536280802495,0.7246622334639867, ,midnightblue,0.453211769212941,,,True,False,True
EndothelialCells,EndothelialCells,Tgfb1,Tgfbr1_Tgfbr2,0.44525218,0.0,0.12416191,0.03209049881045964,-0.014073588363188838,0.024120538,0.65298635,0.7790397758145189,0.7258228144139447, ,brown,0.518107180491385,,,True,False,True
EndothelialCells,EndothelialCells,Tgfb1,Acvr1_Tgfbr1_Tgfbr2,0.44525218,0.0,0.12416191,0.03209049881045964,-0.014073588363188838,0.024120538,0.65298635,0.7790397758145189,0.7258228144139447, ,brown,0.518107180491385,,,True,False,True
Myocytes,Leukocytes,Adam11,Itga4,0.41383207,0.0,0.15489675,1.0392963557741104,1.066632749343622,0.48428392,0.677603,0.002336409186814733,0.7259517517077316, ,grey60,0.653747486964046,midnightblue,0.644281789489508,False,True,True
SmoothMuscleCells,Fibroblasts,Tgfb1,Eng,0.54705083,1.0,0.25989765,-0.35935341502192847,-0.677080055214623,0.014493781,0.7313618,1.0,0.7259517517077316, ,brown,0.732384831866489,,,True,False,True
SmoothMuscleCells,SmoothMuscleCells,Thbs1,Lrp1,0.41376403,0.904,0.13761088,-0.0051275397021317,-0.101910994696857,0.05692621,0.6645447,1.0,0.7262098804641299, ,red,0.603083405069015,brown,0.561942294262648,False,True,True
Fibroblasts,SmoothMuscleCells,Tnxb,Itga9_Itgb1,0.7511978,0.0,0.31498557,0.44877964981527874,0.8968682031635073,0.091910705,0.74982184,0.028541536280802495,0.7267046655592211, ,brown,0.534296365095982,,,True,False,True
EndocardialCells,EndothelialCells,Agrn,Dag1,0.41358075,0.0,0.14356427,0.16720918020265021,0.20754106745584433,0.03691054,0.66924894,0.2393933720057386,0.7269844253439585, ,brown,0.356244589967685,,,True,False,True
Myocytes,Fibroblasts,Gnai2,Adcy7,0.5115056,1.0,0.2602861,-0.6993843369945422,-0.24731015756839803,0.030482164,0.73150843,1.0,0.7275010249022307, ,tan,0.462915726534463,turquoise,0.697526679776495,True,False,True
SmoothMuscleCells,Leukocytes,Tgfb1,Cxcr4,0.413361,0.0,0.1666785,0.3653098307335291,0.39122749005085106,0.08740353,0.6855577,0.028541536280802495,0.7277595207593873, ,brown,0.732384831866489,royalblue,0.754656397144664,True,False,True
EndocardialCells,EndothelialCells,Nppa,Npr2,0.691797,0.0,0.3485439,0.12635122911891872,0.171171194628149,0.03443436,0.7591967,0.3015584010144771,0.7278624576650172, ,brown,0.695639542145225,,,True,False,True
EndothelialCells,SmoothMuscleCells,Timp3,Ddr1,0.7873038,0.0,0.31461158,0.26660912603313114,0.2849022773906762,0.046460964,0.7497103,0.10751325126786779,0.7284416232803872, ,yellow,0.308157376549655,,,True,False,True
Myocytes,Myocytes,Ntn1,Neo1,0.52932227,0.0,0.26044536,0.37733536407999363,0.3436657238695859,0.059250087,0.7315686,0.04186258118039734,0.728793907658396, ,brown,0.721197217912499,tan,0.718035067895697,True,True,True
EndocardialCells,EndocardialCells,Dcn,Tlr4,0.6411962,0.0,0.26055127,0.18566575936345409,0.0870661658841001,0.05801891,0.73160845,0.22350916089534087,0.7290527096650747, ,brown,0.508954513143233,,,True,False,True
Myocytes,Fibroblasts,Cd47,Sirpa,0.41320664,1.0,0.1613891,-0.4104336806033032,-0.436907102580782,0.015182466,0.6820715,1.0,0.7291820291764466, ,orange,0.66133460139945,,,True,False,True
Fibroblasts,Myocytes,Sirpa,Cd47,0.41320664,1.0,0.1613891,-0.4104336806033032,-0.436907102580782,0.015182466,0.6820715,1.0,0.7291820291764466, ,,,orange,0.66133460139945,False,True,True
Myocytes,SmoothMuscleCells,Sema3c,Nrp1_Plxna1,0.23222077,0.0,0.0378552,0.1721123502190307,0.22782658649522763,0.075119846,0.5095695,0.09752964197763156,0.7293896679248534, ,tan,0.524385254393888,,,True,False,True
SmoothMuscleCells,SmoothMuscleCells,Adam10,Tspan15,0.41310808,0.898,0.16875973,-0.036164241693410704,-0.0582412864083911,0.03494014,0.6868937,1.0,0.729829274230521, ,red,0.449991483193517,lightcyan,0.545464577373123,False,True,True
Fibroblasts,Fibroblasts,Rarres2,Ccrl2,0.7877768,0.0,0.26084584,0.43453435113435085,0.6118992056091332,0.04403813,0.7317194,0.13003063437135773,0.7308656209394693, ,brown,0.607010321637212,midnightblue,0.309347440983874,True,True,True
