source,target,ligand_complex,receptor_complex,lr_means,cellphone_pvals,expr_prod,scaled_weight,lr_logfc,spec_weight,lrscore,specificity_rank,magnitude_rank,clean_label,module_ligand,kME_ligand,module_receptor,kME_receptor,age_module_ligand,age_module_receptor,age_relevant
Leukocytes,Myocytes,Trf,Tfrc,1.0081688,0.0,0.8267812,1.5398006649053158,1.334797805644325,0.34312806,0.8292284,0.00014367416106468543,0.08276029821376278, ,turquoise,0.825957909703873,,,False,False,False
EndothelialCells,Fibroblasts,Tgm2,Sdc4,1.0079378,0.0,0.95949215,0.6227787610907496,0.9381645322311115,0.09068906,0.8395119,0.028541536280802495,0.08287913344504641, ,,,black,0.852742792716059,False,False,False
Leukocytes,EndocardialCells,Vcl,Itgb5,0.11869216,1.0,0.012947646,-0.6264077361242595,-0.9757405994931604,0.0011497336,0.37797686,1.0,0.0829506167472873, ,,,,,False,False,False
EndothelialCells,EndothelialCells,Fam3c,Lamp1,1.0079271,1.0,0.87653774,-0.07826234605579574,0.007676767214230162,0.033054464,0.8333265,1.0,0.08299804731622437, ,,,,,False,False,False
Fibroblasts,EndocardialCells,Col4a5,Cd93,1.0218488,0.0,0.8240565,0.673071373151141,0.9474381146717904,0.13539638,0.8289946,0.018020197184461937,0.0831170398128058, ,,,lightcyan,0.582187985085655,False,True,True
Leukocytes,Leukocytes,C1qa,Cd93,1.0905904,0.0,0.82365394,0.8619871389907481,0.9978002766129228,0.07755065,0.82895994,0.028541536280802495,0.08323609890108649, ,turquoise,0.847224602986981,brown,0.634483899866545,False,True,True
Fibroblasts,Myocytes,Ngf,Maged1,1.007568,0.0,1.0090039,0.6617920061981069,1.0807109392965206,0.10740111,0.8428725,0.028541536280802495,0.08323609890108649, ,cyan,0.480064944402001,brown,0.743391398983248,False,True,True
EndothelialCells,EndocardialCells,Col4a2,Itga9_Itgb1,1.0075562,0.0,0.86066943,0.5900807075812702,0.8793961418595693,0.10903924,0.83205384,0.028541536280802495,0.083355248597072, ,yellow,0.155737396507289,,,True,False,True
Leukocytes,SmoothMuscleCells,App,Tspan12,1.0072833,0.0,0.97338593,0.07848506759446577,0.0960173902303526,0.046813983,0.840478,0.24896793355539235,0.08359378372034934, ,turquoise,0.410874157662401,lightcyan,0.443760185061965,False,True,True
Myocytes,EndothelialCells,Ahsg,Insr,0.13158791,1.0,0.013058364,-0.22447251516348798,-0.4117074977624513,0.0028597517,0.37897834,1.0,0.0836027624583599, ,greenyellow,0.53748389001377,,,False,False,False
EndothelialCells,EndocardialCells,Tgfb1,Itgb1,1.0072042,0.0,0.9304984,0.26138421560758457,0.2872577427307383,0.04428468,0.83743405,0.12724957077564303,0.08383262099658002, ,brown,0.518107180491385,pink,0.572507776572743,True,False,True
Fibroblasts,EndothelialCells,Icam1,Cav1,1.1626095,0.0,0.82030284,0.5487705334304767,0.8583448560336348,0.060574718,0.82867074,0.03841807829555794,0.08407178441169154, ,lightyellow,-0.0604786695937591,brown,0.884758647437185,False,True,True
EndothelialCells,EndocardialCells,Mfng,Notch1,1.007071,0.0,0.93261087,0.8042029444715221,1.1622073032976856,0.19063218,0.83758837,0.0036138945981415956,0.08407178441169154, ,,,darkred,0.343740710918236,False,False,False
EndocardialCells,Myocytes,Gnai2,Cav1,1.006602,1.0,0.8260736,-0.19090461478015028,-0.4220423581890196,0.018685794,0.8291678,1.0,0.08419147178636271, ,black,0.68121307835009,,,False,False,False
Leukocytes,Leukocytes,Mmp2,Pecam1,0.11836018,1.0,0.013097683,-0.724983704043966,-1.2426132892105177,0.0016639857,0.37933224,1.0,0.08425481096487883, ,,,lightcyan,0.23876749076216,False,True,True
EndothelialCells,EndothelialCells,Nid1,Itgb1,1.0065455,0.0,0.8979341,0.0657097451622953,0.04353519949256246,0.040777806,0.8349946,0.2941492506162944,0.08443110611209846, ,turquoise,0.522473531726778,,,False,False,False
EndothelialCells,Fibroblasts,Jam2,Itgav_Itgb1,1.0682757,0.0,0.81862724,0.6003201025275431,1.0595706106451144,0.10756494,0.8285255,0.028541536280802495,0.08455104095948827, ,brown,0.738558518201255,,,True,False,True
EndocardialCells,SmoothMuscleCells,Gnai2,Unc5b,1.0063179,0.001,0.82525563,0.08421604661317299,0.058061539737923495,0.05249682,0.82909757,0.47092931215184725,0.08455104095948827, ,black,0.68121307835009,blue,0.360736270621172,False,False,False
EndothelialCells,Myocytes,Efna1,Epha4,1.0061811,0.0,0.9201191,0.9309849850600002,1.339403338629985,0.15155064,0.836669,0.009549647243325113,0.08479113382866683, ,yellow,0.177429009303501,brown,0.571232341148922,True,True,True
EndocardialCells,Myocytes,C3,Lrp1,0.116002664,1.0,0.0131468335,-0.6754878774421242,-1.0797369893897617,0.0024067461,0.37977326,1.0,0.08490676227408897, ,blue,0.258833517861709,,,False,False,False
EndocardialCells,SmoothMuscleCells,Psap,Lrp1,1.0058861,1.0,0.8446511,-0.16915396886598832,-0.23949067307001248,0.031191511,0.8307371,1.0,0.08491130393575327, ,black,0.705222767139885,brown,0.561942294262648,False,True,True
Fibroblasts,Myocytes,Nid1,Itgb1,1.0058079,0.03,0.9578515,-0.04970943762711,0.17789033246806085,0.043498833,0.83939654,0.7219739185559743,0.08503155243639544, ,,,greenyellow,0.433544316700636,False,False,False
SmoothMuscleCells,Fibroblasts,Apoe,Sdc2,1.0056714,0.0,0.8737391,0.013163171590046485,0.46680224117912006,0.046576638,0.83310425,0.43819557375462853,0.0851518671701832, ,,,brown,0.848057536799011,False,True,True
EndothelialCells,Leukocytes,Mfge8,Itgb5,1.0051172,0.0,0.9620181,0.2221708361569063,0.30454054075487047,0.04561881,0.8396889,0.11376171983336436,0.08551331791506893, ,,,turquoise,0.76035177467005,False,False,False
EndothelialCells,SmoothMuscleCells,Sparc,Fgfr1,1.0241985,0.0,0.8161625,0.198409702237238,0.1414748166695221,0.046469722,0.8283112,0.1574727864060491,0.08551331791506893, ,black,0.731223351438005,,,False,False,False
Fibroblasts,Fibroblasts,S100a8,Cd36,0.12749043,1.0,0.013234842,-0.46093222141019974,-1.0289326490236277,0.0051224222,0.38055933,1.0,0.08555861639323518, ,royalblue,0.087613971391631,,,False,False,False
Fibroblasts,EndocardialCells,Apoe,Lsr,1.0051126,0.0,0.84819174,0.9256703988489132,0.81001934528711,0.14197308,0.831031,0.020318297536693616,0.08563394598068724, ,,,lightgreen,0.559745869818041,False,False,False
Fibroblasts,Myocytes,App,Aplp2,1.004833,1.0,0.95518,-0.4135627256396702,-0.3977569556209971,0.020684972,0.8392082,1.0,0.08575466452255391, ,black,0.764270466936223,greenyellow,0.551880375198225,False,False,False
SmoothMuscleCells,Fibroblasts,Gnas,Adcy7,1.0964676,0.0,0.81569266,0.1122116570511748,0.3167658612383082,0.07231856,0.82827026,0.1812651478461932,0.08587546135654332, ,black,0.849031894788427,turquoise,0.697526679776495,False,False,False
EndocardialCells,SmoothMuscleCells,Mmrn2,Cd248,1.1390488,0.0,0.81566525,0.8033625431050776,0.82976310663558,0.17316341,0.8282678,0.017234597974706032,0.08599633646816461, ,brown,0.943558775036418,,,True,False,True
EndothelialCells,EndocardialCells,Calr,Scarf1,1.0044239,0.0,0.996991,0.23834019619649924,0.34838029120207825,0.06875141,0.84207773,0.048874237934766376,0.08611727763379498, ,yellow,0.359407124794825,blue,0.675764992146675,True,False,True
EndocardialCells,Fibroblasts,Gnas,Adcy7,1.0959884,0.0,0.8152377,0.1107838620632801,0.3177254499098694,0.07227822,0.82823056,0.18289501047466333,0.08611727763379498, ,black,0.653601496445712,turquoise,0.697526679776495,False,False,False
Myocytes,EndothelialCells,Hbegf,Cd82,0.11514693,1.0,0.013248212,-0.13772478634008373,-0.25721348516353204,0.006498267,0.38067833,1.0,0.08621037332956233, ,pink,0.552349060275925,,,False,False,False
Myocytes,Fibroblasts,Fgf1,Fgfr1,1.0041804,0.0,0.995569,1.3676584940270564,1.4117747742984748,0.21380863,0.8419828,0.0013381656601586392,0.08623830924931226, ,orange,0.689259866805731,,,True,False,True
Myocytes,EndocardialCells,Pam,Dpp4,1.1340075,0.0,0.8147908,1.2108283367997417,1.2238769233321545,0.2520109,0.8281916,0.0005461396756439787,0.08660187344286549, ,brown,0.843521594083983,red,0.503932937873041,True,False,True
SmoothMuscleCells,Leukocytes,Psap,Lrp1,1.0029912,1.0,0.9839198,-0.2660125996088399,-0.21900221680661003,0.036334462,0.84119827,1.0,0.08660187344286549, ,black,0.884290451398292,turquoise,0.663780405167675,False,False,False
EndocardialCells,EndocardialCells,Col6a3,Cd44,0.11550245,1.0,0.013269728,-0.272159985638665,-0.39463460447531845,0.008051662,0.3808697,1.0,0.08686203309031532, ,blue,0.625819276417184,yellow,0.212459882063522,False,True,True
Fibroblasts,SmoothMuscleCells,Apoe,Lrp1,1.0023592,0.002,0.84043956,0.12610633858214182,0.029881330336607337,0.039992772,0.83038545,0.4939114915418876,0.08696612908824612, ,,,brown,0.561942294262648,False,True,True
Fibroblasts,EndothelialCells,Pgf,Nrp1,1.1074456,0.0,0.81305885,0.5444900690717125,0.8575330469069709,0.08521502,0.8280401,0.028541536280802495,0.08708770803069617, ,turquoise,0.544896813152756,brown,0.648185002416343,False,True,True
Fibroblasts,Leukocytes,C3,Itgam,1.0019252,0.0,0.9995613,1.3247041441346112,1.6877849085860035,0.5879336,0.84224886,3.134138622757285e-05,0.08708770803069617, ,,,darkturquoise,0.257147137760542,False,False,False
Myocytes,Leukocytes,Vegfb,Adrb2,1.0017743,0.0,0.8644822,1.3203636233259448,1.3610036662932476,0.291581,0.8323625,0.0001813933425676126,0.08720935282573805, ,blue,0.734190683037478,,,False,False,False
SmoothMuscleCells,EndocardialCells,Hspg2,Itgb1,1.0017582,1.0,0.916372,-0.10169947130809627,-0.19319389939946807,0.027304266,0.8363901,1.0,0.08733108801126784, ,brown,0.289796805062604,pink,0.572507776572743,True,False,True
EndocardialCells,Leukocytes,Hsp90b1,Tlr7,1.0013301,0.0,0.8748917,0.7807976191829366,0.9384060894353852,0.18423907,0.8331959,0.006884863909833172,0.0874529013005437, ,black,0.606803174654305,turquoise,0.591753333544045,False,False,False
SmoothMuscleCells,Leukocytes,Mmp2,Pecam1,0.11895384,1.0,0.013274061,-0.7241573323647388,-1.2050291235726558,0.0016863935,0.38090816,1.0,0.08751359568273899, ,darkmagenta,0.410590811460626,lightcyan,0.23876749076216,False,True,True
SmoothMuscleCells,EndothelialCells,Efemp2,Aqp1,1.0009528,0.0,0.95594364,0.6429170146092988,1.0877056716963065,0.15673451,0.8392621,0.01589698746500659,0.08781879732641001, ,blue,0.623558405434503,,,False,False,False
EndothelialCells,SmoothMuscleCells,Jag2,Notch3,1.2859781,0.0,0.81133056,2.0405064835030258,2.1749396962266294,0.49817827,0.8278886,4.51755560346638e-06,0.08794092287788699, ,lightgreen,0.491876571888715,turquoise,0.726005283396853,False,False,False
Leukocytes,Myocytes,Col4a1,Cd93,0.116203845,1.0,0.01328244,-0.9656764801527553,-1.4666675509003242,0.0006438058,0.38098255,1.0,0.08816506111407829, ,,,tan,0.291337625930732,False,True,True
Fibroblasts,Leukocytes,Col4a1,Cd47,1.0006993,0.311,1.0013077,0.0038903338491007265,-0.05377996329656298,0.04123659,0.8423648,0.8139777818904609,0.08818539571708174, ,,,,,False,False,False
EndothelialCells,Myocytes,Hspg2,Dag1,1.0005586,0.0,0.82022524,0.4259876008660889,0.5396762058037363,0.07602442,0.828664,0.028541536280802495,0.08830775531109572, ,brown,0.70755077011452,,,True,False,True
EndocardialCells,SmoothMuscleCells,Sparc,Eng,1.0002124,1.0,0.96981925,-0.265610817660383,-0.34959076045355575,0.026050335,0.8402318,1.0,0.08855270844809948, ,black,0.677069596089091,lightcyan,0.40613301582679,False,True,True
EndocardialCells,EndocardialCells,Vegfb,Nrp1,1.0526795,0.0,0.8095057,0.4381582129948546,0.38402732621743557,0.042106036,0.8277281,0.15313324629221126,0.08867528958748751, ,,,brown,0.550721740569223,False,True,True
Fibroblasts,EndocardialCells,Grn,Tnfrsf1a,0.99946356,0.0,0.9989274,0.10545360258924083,0.04547419228056793,0.040050484,0.8422067,0.2904962982851609,0.08879796103798077, ,black,0.747903804876123,,,False,False,False
Leukocytes,Myocytes,Pigf,Flt1,0.124233864,1.0,0.013404583,-0.3194294064712812,-0.6268179940046481,0.0046082023,0.38206252,1.0,0.08881642939157801, ,salmon,0.260118112790142,darkgreen,0.794444774425355,False,False,False
Fibroblasts,Leukocytes,C4b,C3ar1,0.9989923,0.0,0.844807,1.162756764157619,1.645088369935995,0.3257219,0.8307501,0.00015613592142708804,0.08916643050459043, ,,,turquoise,0.835001348891342,False,False,False
Fibroblasts,SmoothMuscleCells,Col1a1,Cd93,0.9989056,0.0,0.94015586,0.5694473125203702,0.844289428605894,0.13183312,0.8381357,0.028541536280802495,0.08928941357972112, ,,,,,False,False,False
Myocytes,Myocytes,Hbegf,Cd82,0.11624545,1.0,0.013494039,-0.13560557107955223,-0.21787757544341949,0.0066188457,0.382848,1.0,0.08946770052248307, ,pink,0.552349060275925,tan,0.768715332718157,False,True,True
EndocardialCells,Leukocytes,Apoe,Lrp6,1.0206608,0.0,0.8052597,0.4140141672911448,0.352865759054123,0.052457225,0.8273528,0.06730377047390292,0.08965881754104638, ,,,,,False,False,False
Leukocytes,Leukocytes,Copa,P2ry6,0.99845505,0.0,0.82321304,0.8387522613595763,1.1230842186947056,0.115048625,0.828922,0.028541536280802495,0.08990548429083518, ,turquoise,0.276557549193086,turquoise,0.871027874951518,False,False,False
EndothelialCells,Leukocytes,Cxcl12,Cxcr4,1.0804726,0.0,0.8045469,0.9394870085320579,1.2952039996601918,0.32188362,0.8272895,0.0012538497724550936,0.08990548429083518, ,turquoise,0.84149383379839,royalblue,0.754656397144664,False,False,False
Myocytes,SmoothMuscleCells,Gnai2,S1pr3,1.0078316,0.0,0.80453116,-0.03052619984065641,0.33021990088255226,0.048326522,0.82728815,0.6310878755408448,0.09002893437214335, ,tan,0.462915726534463,turquoise,0.460560701298487,True,False,True
Myocytes,EndothelialCells,Trf,Adrb2,0.124359675,1.0,0.013500546,-0.2964939533646346,-0.4629258604101642,0.0047696163,0.38290498,1.0,0.09011887451403833, ,green,0.235164451991836,,,False,False,False
Fibroblasts,Fibroblasts,Tgfb3,Itgb5,0.99793446,0.0,0.95680755,0.6003071813763555,1.0880742586795602,0.13394044,0.83932304,0.022797184783474207,0.0901524497695112, ,turquoise,0.64721209119704,turquoise,0.646285311150696,False,False,False
Leukocytes,Leukocytes,Cd14,Itga4,1.0126827,0.0,0.8037383,1.6421720645893836,1.757944054621966,0.6593739,0.8272177,2.3940964419973823e-06,0.0901524497695112, ,turquoise,0.848526366074058,midnightblue,0.644281789489508,False,True,True
SmoothMuscleCells,SmoothMuscleCells,Timp2,Itgb1,1.0008509,0.808,0.80338234,0.01328050509856557,-0.1393008112753294,0.02582826,0.82718605,1.0,0.09027605539839105, ,blue,0.232573942333993,,,False,False,False
EndothelialCells,EndothelialCells,Sema3f,Nrp1,1.1042833,0.0,0.8019885,0.6068456401018014,0.9905907272247779,0.098639086,0.8270619,0.028541536280802495,0.09064732626264083, ,,,brown,0.648185002416343,False,True,True
SmoothMuscleCells,Myocytes,Mfap5,Notch1,0.12265237,1.0,0.013640551,-0.6380035788158211,-1.0514309075692192,0.001718378,0.38412458,1.0,0.09076995137348867, ,darkorange,0.675305102108676,green,0.340818001122301,True,False,True
Myocytes,Fibroblasts,App,Rpsa,1.1189581,1.0,0.8012839,-0.5906656671262017,-0.4519533746534049,0.0126167275,0.826999,1.0,0.09077124282063243, ,greenyellow,0.498943422270878,black,0.767953600044462,False,False,False
Fibroblasts,EndothelialCells,App,Tspan15,0.997084,0.0,0.93598896,0.3099168983536725,0.7157058322223175,0.10419406,0.8378341,0.028541536280802495,0.09077124282063243, ,black,0.764270466936223,turquoise,0.812425494545835,False,False,False
Myocytes,Leukocytes,Gnai2,C5ar1,1.0046871,0.0,0.80108315,0.2097192336499043,0.6146822498486739,0.067025624,0.8269811,0.06758014325695488,0.0908952370766366, ,tan,0.462915726534463,turquoise,0.712817995193886,True,False,True
Fibroblasts,Fibroblasts,Vcan,Itgb1,0.9967536,0.0,0.9831935,0.30889235518915387,0.6920286425691216,0.12599955,0.8411489,0.028541536280802495,0.09114344609309112, ,,,black,0.76802340300577,False,False,False
Myocytes,Myocytes,Cspg4,Itga3_Itgb1,0.11871421,0.0,0.013688206,0.18251360887624354,0.13919566732432773,0.0172658,0.3845372,0.9498845437599325,0.09142093110807899, ,,,,,False,False,False
SmoothMuscleCells,SmoothMuscleCells,App,Aplp2,0.9959049,1.0,0.9882826,-0.4607238063909341,-0.3599903120219341,0.021401828,0.84149355,1.0,0.09164080833351795, ,,,,,False,False,False
EndocardialCells,SmoothMuscleCells,Gnai2,Ednrb,0.99748594,0.0,0.7998331,0.12308470265366522,0.14208191411462978,0.032252025,0.82686937,0.36618226100739987,0.09164080833351795, ,black,0.68121307835009,brown,0.629102342346487,False,True,True
EndothelialCells,Leukocytes,App,Lrp6,1.014611,0.0,0.7987942,0.320577227272311,0.3743446864663277,0.052084845,0.8267763,0.06953865854287483,0.09188996135698566, ,black,0.617473609490099,,,False,False,False
Myocytes,Leukocytes,Ahsg,Insr,0.13685116,1.0,0.013756717,-0.2153691023244751,-0.4163255169686547,0.0030126893,0.38512814,1.0,0.09207181372505412, ,greenyellow,0.53748389001377,turquoise,0.443732032238714,False,False,False
Fibroblasts,Fibroblasts,Tfpi,Lrp1,1.004705,0.0,0.79832035,0.5140530563602158,0.8156362421004472,0.0691311,0.82673377,0.028541536280802495,0.09226426001085287, ,brown,0.474048497087387,,,True,False,True
EndocardialCells,EndocardialCells,Tgfb1,Cav1,0.99420136,0.0,0.8383888,0.3279712233263461,0.16651664450181414,0.048716746,0.8302133,0.13387094371170288,0.09238918548925529, ,royalblue,0.813694457415225,,,False,False,False
Leukocytes,EndocardialCells,Adam10,Notch1,0.9941739,0.0,0.8992669,0.5527345647444681,0.5491987489578669,0.0698855,0.8350968,0.028541536280802495,0.0925141884772936, ,turquoise,0.222395601537507,darkred,0.343740710918236,False,False,False
Fibroblasts,SmoothMuscleCells,Gnas,Adcy9,1.1148204,0.0,0.79812557,0.35494917665077,0.47723293226730945,0.078821205,0.8267163,0.028541536280802495,0.0925141884772936, ,black,0.67475809201169,,,False,False,False
SmoothMuscleCells,Leukocytes,Tnfsf12,Cd163,0.99410594,0.0,0.9255299,0.8301329890224507,1.3497975194414056,0.16508421,0.8370693,0.00590607076951785,0.092639268960477, ,blue,0.576185973660378,turquoise,0.762053840405801,False,False,False
Leukocytes,Myocytes,Col4a2,Cd93,0.11862086,1.0,0.013772328,-0.8446399041129575,-1.3990430778552514,0.00075034285,0.3852625,1.0,0.092722599231659, ,brown,0.55242115377533,tan,0.291337625930732,True,True,True
SmoothMuscleCells,Fibroblasts,App,Aplp2,0.99398583,1.0,0.98468864,-0.46401005490195185,-0.4259440216592969,0.021324,0.8412504,1.0,0.09276441429094473, ,,,pink,0.844951882537002,False,False,False
Fibroblasts,EndothelialCells,Col4a1,Cd47,0.9934709,0.672,0.9867025,-0.008155519006431189,-0.059585035989131674,0.04063511,0.8413868,0.9693792699086126,0.09288964971312946, ,,,,,False,False,False
SmoothMuscleCells,EndocardialCells,Tgfb3,Itgb1,0.9934687,0.0,0.8948696,0.2967168294475552,0.3306017463250587,0.06358325,0.834759,0.04256270673811311,0.09301496258698817, ,brown,0.511531512491637,pink,0.572507776572743,True,False,True
EndothelialCells,EndocardialCells,Adam10,Notch1,0.9934428,0.0,0.8973768,0.551699186551206,0.6162880328480977,0.06973861,0.8349518,0.028541536280802495,0.09314035289803002, ,yellow,0.336816268854491,darkred,0.343740710918236,True,False,True
Leukocytes,EndothelialCells,Lgals3,Mcam,0.9933249,0.0,0.98282677,1.1393911353640434,1.4060529620758306,0.13539374,0.84112406,0.012348011598381208,0.09326580796713889, ,,,turquoise,0.621780822831032,False,False,False
Leukocytes,EndothelialCells,Mmp2,Fgfr1,0.12264751,1.0,0.013853711,-0.6566706016151688,-1.112092521460774,0.0026408974,0.3859604,1.0,0.09337328763513843, ,,,,,False,False,False
Fibroblasts,SmoothMuscleCells,Col15a1,Itga1_Itgb1,0.99314713,0.0,0.90924346,0.6468157308237967,1.1675872701159502,0.23717347,0.83585507,0.015433740661458301,0.0935169756291013, ,brown,0.692037681267818,,,True,False,True
Fibroblasts,SmoothMuscleCells,Adam15,Itgb1,0.9982097,0.96,0.7957431,0.030228253493791296,-0.2869554978296155,0.027602453,0.82650214,1.0,0.09364267553615974, ,,,,,False,False,False
EndocardialCells,EndothelialCells,Timp2,Itgb1,0.99256164,0.979,0.8602905,-0.013681825320001256,-0.06765682932794692,0.027657825,0.8320231,1.0,0.09389429472631503, ,darkturquoise,0.47424887138256,,,False,False,False
Fibroblasts,Myocytes,H2-K1,Aplp2,0.9925519,1.0,0.9362337,-0.5062468382115647,-0.4731420068053619,0.0188207,0.8378519,1.0,0.09402022667628888, ,black,0.834202292779612,greenyellow,0.551880375198225,False,False,False
EndocardialCells,EndocardialCells,Itgb3bp,Itgb5,0.12421855,1.0,0.01388631,-0.436731495049274,-0.6948934958626036,0.0035481863,0.38623893,1.0,0.09402387894273732, ,red,0.478674602969577,,,False,False,False
Myocytes,SmoothMuscleCells,Sorbs1,Itga1,0.9923024,0.0,0.9080347,0.694491740480326,0.7579667252674974,0.103347175,0.8357637,0.028541536280802495,0.09414623594752204, ,blue,0.692554190427162,,,False,False,False
EndocardialCells,EndocardialCells,Adam15,Itgb1,0.9922502,0.948,0.891709,-0.013280510518232272,-0.14562998061563093,0.030931283,0.83451474,1.0,0.09427230979845772, ,lightcyan,0.176865930443945,pink,0.572507776572743,True,False,True
Myocytes,Fibroblasts,Csf1,Csf2ra,0.11794901,1.0,0.013901511,-0.32661488726144744,-0.6121248298800042,0.004755955,0.38636863,1.0,0.09467437316170058, ,,,,,False,False,False
Myocytes,Fibroblasts,Gas6,Axl,0.99200106,0.0,0.8493833,0.10606364669233798,0.37710580226757473,0.04288086,0.83112955,0.19120980695658396,0.09477741609889417, ,,,brown,0.528957135069456,False,True,True
EndocardialCells,Fibroblasts,Tgfb1,Sdc2,0.99175304,0.0,0.83541733,0.5666640998341678,0.9556288894897544,0.097757496,0.8299629,0.028541536280802495,0.09490388897778942, ,royalblue,0.813694457415225,brown,0.848057536799011,False,True,True
SmoothMuscleCells,EndothelialCells,Col18a1,Kdr,1.0597118,0.0,0.7923569,0.844853181727383,1.5235024941872357,0.20718026,0.82619613,0.0026142781858361206,0.09490388897778942, ,,,turquoise,0.856715396468162,False,False,False
Leukocytes,Myocytes,Timp2,Itgb1,0.9915828,0.951,0.935835,-0.10088265135562119,-0.05086164446376362,0.030086534,0.837823,1.0,0.09503043907651093, ,turquoise,0.830468139365401,greenyellow,0.433544316700636,False,False,False
EndothelialCells,EndothelialCells,App,Lrp10,1.0117768,0.0,0.7903207,0.1907082140842337,0.2061394129311639,0.03763893,0.8260113,0.22296658087320492,0.09515706638056784, ,black,0.617473609490099,,,False,False,False
Fibroblasts,Leukocytes,Rarres2,Cmklr1,0.9914331,0.0,0.8260186,0.7317835083246047,1.2082235660055125,0.21694227,0.8291631,0.00714006656972303,0.09528375808605646, ,brown,0.607010321637212,brown,0.708625313340797,True,True,True
EndocardialCells,EndothelialCells,Hbegf,Cd82,0.11817385,1.0,0.013965008,-0.12960885182449397,-0.20241778236267893,0.006849856,0.38690898,1.0,0.09532477029927303, ,,,,,False,False,False
Myocytes,EndocardialCells,Adm,Gpr182,1.1536722,0.0,0.78958875,1.3292485844327904,1.3623658476068836,0.23414832,0.82594466,0.000839842744136342,0.09541053974952465, ,brown,0.433939583997392,brown,0.891148367167637,True,True,True
EndocardialCells,EndothelialCells,Nid1,Itgb1,0.9912362,0.255,0.85672253,0.04520362305000693,0.004135781134307126,0.03890627,0.8317325,0.7867589970795531,0.09553739857485716, ,blue,0.658481578417093,,,False,False,False
Myocytes,Leukocytes,Copa,Cd74,0.9910846,0.0,0.9533934,1.0245960023980727,0.9479026707580243,0.11639507,0.8390818,0.028541536280802495,0.09566433454756315, ,midnightblue,0.475185440944878,,,True,False,True
Fibroblasts,SmoothMuscleCells,Sparc,Fgfr1,0.999236,0.0,0.789119,0.1509352922714978,0.10611732375328997,0.044929948,0.8259019,0.19657934282880088,0.09579133483260047, ,black,0.649519023068726,,,False,False,False
Leukocytes,Myocytes,App,Aplp2,0.9908525,1.0,0.9336119,-0.4404522436032428,-0.37486082607921545,0.020217905,0.8376613,1.0,0.09591842504879973, ,turquoise,0.410874157662401,greenyellow,0.551880375198225,False,False,False
EndocardialCells,Leukocytes,Igfbp4,Lrp6,1.0054313,0.0,0.7889837,0.45968227123260036,0.43294224620303745,0.06637478,0.8258896,0.028541536280802495,0.09591842504879973, ,brown,0.565703353366091,,,True,False,True
Leukocytes,Fibroblasts,Col1a2,Cd36,0.12950474,1.0,0.013969805,-0.8049499895462857,-1.5560300457856693,0.0011080063,0.38694975,1.0,0.09597507036269956, ,,,,,False,False,False
SmoothMuscleCells,SmoothMuscleCells,Fgf1,Cspg4,0.9904048,0.0,0.88158184,2.417304100226635,1.993821882863073,0.3700972,0.8337246,3.302454993069839e-05,0.0960455923689014, ,,,royalblue,0.681201989995948,False,False,False
EndocardialCells,Fibroblasts,Tln1,Itgb5,0.9900707,0.0,0.93800384,0.33018080108335257,0.4802020952314545,0.054107565,0.8379802,0.059701497578197114,0.09617283677841457, ,,,turquoise,0.646285311150696,False,False,False
EndocardialCells,Myocytes,Fam3c,Lamp1,0.9899795,0.996,0.95506823,-0.19522102895631016,-0.0623639751667,0.036015872,0.8392003,1.0,0.0963001454111821, ,,,black,0.805127977524848,False,False,False
EndothelialCells,Fibroblasts,Gnai2,Adcy7,1.0662692,0.0,0.78701997,0.4337569153289215,0.5889942831707582,0.09216809,0.82571036,0.028541536280802495,0.09655501953129944, ,black,0.730197986867085,turquoise,0.697526679776495,False,False,False
Leukocytes,EndocardialCells,Col4a1,Cd44,0.11906871,1.0,0.014033415,-0.7063604819221461,-0.9300498879558583,0.0020528254,0.3874887,1.0,0.0966252733592251, ,,,yellow,0.212459882063522,False,True,True
Myocytes,Myocytes,Apoe,Vldlr,0.9895624,0.0,0.892629,0.5531478616134089,0.5489991973986281,0.07289024,0.83458596,0.028541536280802495,0.09668257214577795, ,,,blue,0.567065344401306,False,False,False
Leukocytes,Leukocytes,Lyz2,Itgal,1.018893,0.0,0.7858983,1.7772337125273838,1.7339590118770432,0.70496976,0.82560766,1.06817521709839e-06,0.09681018889445726, ,turquoise,0.580012503647816,,,False,False,False
Fibroblasts,EndocardialCells,Fam3c,Lamp1,0.98933035,1.0,0.7971123,-0.09143261981755464,-0.11154284869835585,0.03005931,0.82662535,1.0,0.09681018889445726, ,cyan,0.433415911390062,black,0.695973482926517,False,False,False
EndocardialCells,SmoothMuscleCells,Lamb1,Itga7_Itgb1,0.99470115,0.0,0.78559494,0.22905478053512962,0.1116815999346068,0.047397442,0.82557994,0.19060666948133861,0.09693789552059301, ,brown,0.406739902075495,,,True,False,True
Leukocytes,Fibroblasts,Lgals3bp,Itgb1,0.98904717,0.0,0.9662646,0.06269824093897174,0.06495085538537537,0.044545922,0.8399852,0.28345478725457945,0.09706567913470729, ,turquoise,0.763663482437562,black,0.76802340300577,False,False,False
Myocytes,Fibroblasts,Gnas,Adcy7,1.0640397,0.0,0.7849032,0.015582378521765472,0.28923486298607104,0.069588795,0.82551646,0.42993165203267714,0.09706567913470729, ,,,turquoise,0.697526679776495,False,False,False
